tripid,lat,lng,pdatetime,speed,rid,highway
1121515,41.105692,-81.518202,12/15/2015 17:04,6.909679082,21436874,residential
1121515,41.105691,-81.518118,12/15/2015 17:04,7.135191255,21420647,residential
1121515,41.105687,-81.518032,12/15/2015 17:04,7.375800368,21420647,residential
1121515,41.105682,-81.5179425,12/15/2015 17:04,7.315909938,21420647,residential
1121515,41.105694,-81.517882,12/15/2015 17:04,7.468365502,21420647,residential
1121515,41.105695,-81.517792,12/15/2015 17:04,7.421613848,21420647,residential
1121515,41.105696,-81.517705,12/15/2015 17:04,7.461736957,21420647,residential
1121515,41.105693,-81.517614,12/15/2015 17:04,7.716911432,21420647,residential
1121515,41.105688,-81.517521,12/15/2015 17:05,7.172123131,21420647,residential
1121515,41.105686,-81.517443,12/15/2015 17:05,6.577990376,21420647,residential
1121515,41.105688,-81.517364,12/15/2015 17:05,6.45134055,21420647,residential
1121515,41.10569,-81.517289,12/15/2015 17:05,6.367296144,21420647,residential
1121515,41.105677,-81.5171975,12/15/2015 17:05,6.647473594,21420647,residential
1121515,41.1056775,-81.517118,12/15/2015 17:05,6.718956897,21394944,residential
1121515,41.105692,-81.517054,12/15/2015 17:05,6.749733687,21420647,residential
1121515,41.1056835,-81.516954,12/15/2015 17:05,6.898873594,21420647,residential
1121515,41.105681,-81.516873,12/15/2015 17:05,6.85119599,21420647,residential
1121515,41.105684,-81.516791,12/15/2015 17:05,6.568819634,21420647,residential
1121515,41.105702,-81.516728,12/15/2015 17:05,6.422774547,21420647,residential
1121515,41.105702,-81.516654,12/15/2015 17:05,6.133488381,21420647,residential
1121515,41.105705,-81.516582,12/15/2015 17:05,6.045949305,21420647,residential
1121515,41.105708,-81.51651,12/15/2015 17:05,6.078610072,21420647,residential
1121515,41.10571,-81.516437,12/15/2015 17:05,5.83188952,21420647,residential
1121515,41.105714,-81.516371,12/15/2015 17:05,5.51529814,21420647,residential
1121515,41.10572,-81.516306,12/15/2015 17:05,5.509594052,21420647,residential
1121515,41.105723,-81.51624,12/15/2015 17:05,5.489817752,21420647,residential
1121515,41.105693,-81.5161595,12/15/2015 17:05,5.367632659,21420647,residential
1121515,41.105695,-81.516099,12/15/2015 17:05,5.158698369,21420647,residential
1121515,41.105696,-81.5160365,12/15/2015 17:05,5.390948967,21438219,residential
1121515,41.1056965,-81.5159705,12/15/2015 17:05,5.62528124,21420647,residential
1121515,41.1056985,-81.5159025,12/15/2015 17:05,5.920546968,21420647,residential
1121515,41.105697,-81.5158295,12/15/2015 17:05,5.981803021,21420647,residential
1121515,41.1056955,-81.51576,12/15/2015 17:05,5.946308694,21420647,residential
1121515,41.105695,-81.515688,12/15/2015 17:05,6.051592384,21420647,residential
1121515,41.1056925,-81.515616,12/15/2015 17:05,5.838853607,21420647,residential
1121515,41.105695,-81.5155495,12/15/2015 17:05,5.581658106,21420647,residential
1121515,41.105756,-81.515502,12/15/2015 17:05,5.626109698,21420647,residential
1121515,41.105759,-81.515437,12/15/2015 17:05,5.260319966,21420647,residential
1121515,41.105761,-81.515377,12/15/2015 17:05,5.37578417,21420647,residential
1121515,41.105762,-81.515309,12/15/2015 17:05,5.363882929,21420647,residential
1121515,41.10576,-81.515249,12/15/2015 17:05,4.229841191,21420647,residential
1121515,41.1057115,-81.515185,12/15/2015 17:05,3.398472688,21420647,residential
1121515,41.105717,-81.515158,12/15/2015 17:05,2.253808092,21420647,residential
1121515,41.1057175,-81.515139,12/15/2015 17:05,1.762902696,21420647,residential
1121515,41.105715,-81.515133,12/15/2015 17:05,1.058628375,21420647,residential
1121515,41.1057145,-81.5151295,12/15/2015 17:05,0.542700526,21420647,residential
1121515,41.105713,-81.5151275,12/15/2015 17:05,0.430408409,21420647,residential
1121515,41.105714,-81.5151255,12/15/2015 17:05,0.407754726,21420647,residential
1121515,41.1057135,-81.5151235,12/15/2015 17:05,0.400706642,21420647,residential
1121515,41.1057125,-81.515119,12/15/2015 17:05,0.603730874,21420647,residential
1121515,41.1057145,-81.5151105,12/15/2015 17:05,0.732039273,21420647,residential
1121515,41.105715,-81.515103,12/15/2015 17:05,0.453476537,21420647,residential
1121515,41.1057155,-81.5151005,12/15/2015 17:05,0.192303247,21420647,residential
1121515,41.1057155,-81.515099,12/15/2015 17:05,0.40977358,21420647,residential
1121515,41.1057175,-81.515098,12/15/2015 17:05,0.55227913,21420647,residential
1121515,41.105717,-81.5150935,12/15/2015 17:05,0.58486381,21420647,residential
1121515,41.105718,-81.5150855,12/15/2015 17:05,1.361039879,21420647,residential
1121515,41.105724,-81.515064,12/15/2015 17:05,2.484162392,21420647,residential
1121515,41.105739,-81.5150345,12/15/2015 17:05,3.578874894,21420647,residential
1121515,41.1057655,-81.5149995,12/15/2015 17:05,4.605090968,21420647,residential
1121515,41.1058045,-81.51497,12/15/2015 17:05,5.390745579,277936785,tertiary
1121515,41.1058525,-81.514946,12/15/2015 17:05,6.518118585,277936785,tertiary
1121515,41.1059175,-81.5149405,12/15/2015 17:05,7.517306062,277936785,tertiary
1121515,41.105987,-81.514936,12/15/2015 17:05,7.919782866,277936785,tertiary
1121515,41.1060595,-81.5149325,12/15/2015 17:05,8.587277553,277936785,tertiary
1121515,41.106141,-81.514929,12/15/2015 17:05,9.064854595,277936785,tertiary
1121515,41.106222,-81.51492,12/15/2015 17:05,9.287980789,277936785,tertiary
1121515,41.1063075,-81.5149125,12/15/2015 17:05,9.74862116,277936785,tertiary
1121515,41.106397,-81.514905,12/15/2015 17:06,9.811117962,277936785,tertiary
1121515,41.1064835,-81.5148955,12/15/2015 17:06,9.613287146,277936785,tertiary
1121515,41.1065695,-81.514889,12/15/2015 17:06,9.522318108,277936785,tertiary
1121515,41.1066545,-81.5148835,12/15/2015 17:06,9.51516449,277936785,tertiary
1121515,41.10674,-81.514874,12/15/2015 17:06,9.400397211,277936785,tertiary
1121515,41.106823,-81.5148685,12/15/2015 17:06,9.383520493,277936785,tertiary
1121515,41.1069085,-81.5148625,12/15/2015 17:06,9.499104223,277936785,tertiary
1121515,41.106993,-81.514863,12/15/2015 17:06,9.516896294,277936785,tertiary
1121515,41.1070785,-81.514863,12/15/2015 17:06,9.643072456,277936785,tertiary
1121515,41.107166,-81.5148625,12/15/2015 17:06,9.727874048,277936785,tertiary
1121515,41.1072535,-81.514861,12/15/2015 17:06,9.759254691,277936785,tertiary
1121515,41.1073415,-81.5148565,12/15/2015 17:06,9.992013906,277936785,tertiary
1121515,41.1074325,-81.5148475,12/15/2015 17:06,10.13185012,277936785,tertiary
1121515,41.107523,-81.514843,12/15/2015 17:06,10.14959027,277936785,tertiary
1121515,41.107615,-81.514838,12/15/2015 17:06,10.47809061,277936785,tertiary
1121515,41.107711,-81.514831,12/15/2015 17:06,10.66288779,277936785,tertiary
1121515,41.107806,-81.5148235,12/15/2015 17:06,10.66811665,277936785,tertiary
1121515,41.1079025,-81.5148185,12/15/2015 17:06,10.75949631,277936785,tertiary
1121515,41.1079995,-81.514816,12/15/2015 17:06,10.8108452,277936785,tertiary
1121515,41.108097,-81.514814,12/15/2015 17:06,10.75804426,277936785,tertiary
1121515,41.108193,-81.514809,12/15/2015 17:06,10.5792227,277936785,tertiary
1121515,41.108287,-81.5148085,12/15/2015 17:06,10.35677176,277936785,tertiary
1121515,41.108379,-81.514804,12/15/2015 17:06,10.22456569,277936785,tertiary
1121515,41.1084705,-81.5147975,12/15/2015 17:06,10.09712642,277936785,tertiary
1121515,41.10856,-81.5147905,12/15/2015 17:06,10.02648869,277936785,tertiary
1121515,41.1086505,-81.51479,12/15/2015 17:06,9.936657641,277936785,tertiary
1121515,41.1087385,-81.5147905,12/15/2015 17:06,9.70895461,277936785,tertiary
1121515,41.1088245,-81.5147885,12/15/2015 17:06,9.494232538,277936785,tertiary
1121515,41.1089075,-81.514778,12/15/2015 17:06,9.321734788,277936785,tertiary
1121515,41.1089905,-81.514772,12/15/2015 17:06,9.24393885,277936785,tertiary
1121515,41.109073,-81.514766,12/15/2015 17:06,9.184331535,277936785,tertiary
1121515,41.109154,-81.514762,12/15/2015 17:06,9.120977734,277936785,tertiary
1121515,41.109235,-81.5147575,12/15/2015 17:06,9.210970543,277936785,tertiary
1121515,41.1093185,-81.5147545,12/15/2015 17:06,9.309558129,277936785,tertiary
1121515,41.109402,-81.5147515,12/15/2015 17:06,9.247901562,277936785,tertiary
1121515,41.1094845,-81.5147525,12/15/2015 17:06,9.214279197,277936785,tertiary
1121515,41.109567,-81.5147475,12/15/2015 17:06,9.171206741,277936785,tertiary
1121515,41.109649,-81.514746,12/15/2015 17:06,9.123398685,277936785,tertiary
1121515,41.109731,-81.514741,12/15/2015 17:06,9.095922879,277936785,tertiary
1121515,41.1098125,-81.514736,12/15/2015 17:06,9.054368773,277936785,tertiary
1121515,41.1098935,-81.5147335,12/15/2015 17:06,9.085081685,277936785,tertiary
1121515,41.1099755,-81.514729,12/15/2015 17:06,9.071752628,277936785,tertiary
1121515,41.1100565,-81.5147245,12/15/2015 17:06,8.820508645,21407165,residential
1121515,41.110134,-81.514719,12/15/2015 17:06,8.380282651,277936785,tertiary
1121515,41.110207,-81.514714,12/15/2015 17:06,7.791077046,277936785,tertiary
1121515,41.110274,-81.5147115,12/15/2015 17:06,7.226516759,277936785,tertiary
1121515,41.110337,-81.51471,12/15/2015 17:06,6.893188157,277936785,tertiary
1121515,41.110398,-81.514709,12/15/2015 17:06,6.670328112,277936785,tertiary
1121515,41.110457,-81.5147085,12/15/2015 17:06,6.560399424,277936785,tertiary
1121515,41.110516,-81.514708,12/15/2015 17:06,6.540854875,277936785,tertiary
1121515,41.1105745,-81.514706,12/15/2015 17:06,6.585335459,277936785,tertiary
1121515,41.110634,-81.5147025,12/15/2015 17:06,6.777488421,277936785,tertiary
1121515,41.1106955,-81.514698,12/15/2015 17:06,6.871074397,277936785,tertiary
1121515,41.110757,-81.5146955,12/15/2015 17:06,7.061219566,277936785,tertiary
1121515,41.1108225,-81.5146925,12/15/2015 17:06,7.396158082,277936785,tertiary
1121515,41.11089,-81.51469,12/15/2015 17:06,7.589928266,277936785,tertiary
1121515,41.110959,-81.5146875,12/15/2015 17:06,7.645653072,277936785,tertiary
1121515,41.1110275,-81.5146835,12/15/2015 17:06,7.680556946,277936785,tertiary
1121515,41.111097,-81.514678,12/15/2015 17:06,7.879835946,21394997,residential
1121515,41.111169,-81.5146745,12/15/2015 17:06,8.014435637,277936785,tertiary
1121515,41.111241,-81.51467,12/15/2015 17:07,8.112436731,277936785,tertiary
1121515,41.1113145,-81.5146635,12/15/2015 17:07,8.310106522,277936785,tertiary
1121515,41.11139,-81.514658,12/15/2015 17:07,8.372995991,277936785,tertiary
1121515,41.111465,-81.514654,12/15/2015 17:07,8.283020108,277936785,tertiary
1121515,41.111539,-81.514652,12/15/2015 17:07,8.149563286,277936785,tertiary
1121515,41.1116115,-81.5146475,12/15/2015 17:07,7.930881879,277936785,tertiary
1121515,41.1116815,-81.514643,12/15/2015 17:07,7.782259626,277936785,tertiary
1121515,41.111751,-81.514637,12/15/2015 17:07,6.982372964,277936785,tertiary
1121515,41.111806,-81.514626,12/15/2015 17:07,5.755326661,277936785,tertiary
1121515,41.1118525,-81.514612,12/15/2015 17:07,4.985383303,21419679,residential
1121515,41.1118845,-81.5145765,12/15/2015 17:07,4.431675204,21419679,residential
1121515,41.1119045,-81.514534,12/15/2015 17:07,4.218729235,21419679,residential
1121515,41.111921,-81.514489,12/15/2015 17:07,4.704250414,21419679,residential
1121515,41.111929,-81.514428,12/15/2015 17:07,5.592159624,21419679,residential
1121515,41.11193,-81.5143565,12/15/2015 17:07,6.269455801,21419679,residential
1121515,41.11193,-81.5142785,12/15/2015 17:07,6.811412149,21419679,residential
1121515,41.111931,-81.514194,12/15/2015 17:07,7.128005307,21419679,residential
1121515,41.111933,-81.5141085,12/15/2015 17:07,7.27993543,21419679,residential
1121515,41.111935,-81.5140205,12/15/2015 17:07,7.338397133,21419679,residential
1121515,41.111936,-81.5139335,12/15/2015 17:07,7.290085373,21419679,residential
1121515,41.111937,-81.5138465,12/15/2015 17:07,7.061025431,21419679,residential
1121515,41.111935,-81.5137655,12/15/2015 17:07,7.005720391,21419679,residential
1121515,41.111925,-81.5136825,12/15/2015 17:07,7.039517843,21419679,residential
1121515,41.1119185,-81.513601,12/15/2015 17:07,7.041044753,21419679,residential
1121515,41.111913,-81.513516,12/15/2015 17:07,7.125192952,21419679,residential
1121515,41.111907,-81.5134325,12/15/2015 17:07,7.130461209,21419679,residential
1121515,41.111902,-81.513347,12/15/2015 17:07,7.232838438,21419679,residential
1121515,41.111898,-81.5132605,12/15/2015 17:07,7.221461738,21419679,residential
1121515,41.1118925,-81.513176,12/15/2015 17:07,7.093162268,21419679,residential
1121515,41.111894,-81.5130925,12/15/2015 17:07,7.115465316,21419679,residential
1121515,41.111895,-81.5130065,12/15/2015 17:07,7.043688419,21419679,residential
1121515,41.111896,-81.5129245,12/15/2015 17:07,6.912455639,21419679,residential
1121515,41.1118975,-81.5128415,12/15/2015 17:07,6.997516294,21419679,residential
1121515,41.1118975,-81.5127575,12/15/2015 17:07,6.838422103,21419679,residential
1121515,41.1118975,-81.512679,12/15/2015 17:07,5.811478758,21419679,residential
1121515,41.1118995,-81.5126195,12/15/2015 17:07,4.791974499,21419679,residential
1121515,41.1118895,-81.5125665,12/15/2015 17:07,4.619116135,21419679,residential
1121515,41.111861,-81.512532,12/15/2015 17:07,4.71407212,21389796,residential
1121515,41.111821,-81.512512,12/15/2015 17:07,5.391143206,21389796,residential
1121515,41.1117675,-81.5125035,12/15/2015 17:07,5.918688845,21389796,residential
1121515,41.111715,-81.512502,12/15/2015 17:07,6.258459582,21389796,residential
1121515,41.111655,-81.512503,12/15/2015 17:07,6.957457683,21389796,residential
1121515,41.11159,-81.5125055,12/15/2015 17:07,7.509331859,21389796,residential
1121515,41.11152,-81.512506,12/15/2015 17:07,7.878375614,21389796,residential
1121515,41.1114485,-81.5125095,12/15/2015 17:07,8.049596214,21389796,residential
1121515,41.1113755,-81.5125105,12/15/2015 17:07,7.89892511,21389796,residential
1121515,41.1113065,-81.5125085,12/15/2015 17:07,6.982718045,21389796,residential
1121515,41.11125,-81.5125085,12/15/2015 17:07,5.543030941,21389796,residential
1121515,41.1112075,-81.51251,12/15/2015 17:07,4.35903734,21389796,residential
1121515,41.111191,-81.512518,12/15/2015 17:07,3.865716687,21389796,residential
1121515,41.111172,-81.512557,12/15/2015 17:07,4.227146276,21394997,residential
1121515,41.11116,-81.512607,12/15/2015 17:07,4.616039137,21394997,residential
1121515,41.1111345,-81.512672,12/15/2015 17:07,4.971280697,21394997,residential
1121515,41.111134,-81.5127375,12/15/2015 17:07,5.632912734,21394997,residential
1121515,41.1111335,-81.512806,12/15/2015 17:07,5.642742973,21394997,residential
1121515,41.111134,-81.512872,12/15/2015 17:07,5.687097926,21394997,residential
1121515,41.1111315,-81.5129415,12/15/2015 17:07,6.073809919,21394997,residential
1121515,41.111131,-81.5130165,12/15/2015 17:07,6.479062521,21394997,residential
1121515,41.1111335,-81.5130955,12/15/2015 17:07,6.609316463,21394997,residential
1121515,41.111134,-81.513174,12/15/2015 17:07,6.287632058,21394997,residential
1121515,41.1111355,-81.513245,12/15/2015 17:08,5.751924035,21394997,residential
1121515,41.1111325,-81.5133105,12/15/2015 17:08,5.293788276,21394997,residential
1121515,41.1111315,-81.513371,12/15/2015 17:08,4.509633053,21394997,residential
1121515,41.1111325,-81.513418,12/15/2015 17:08,3.235048857,21394997,residential
1121515,41.111131,-81.513448,12/15/2015 17:08,1.686065193,21394997,residential
1121515,41.111128,-81.5134545,12/15/2015 17:08,0.877870678,21394997,residential
1121515,41.1111285,-81.5134645,12/15/2015 17:08,1.108793692,21394997,residential
1121515,41.111134,-81.5134765,12/15/2015 17:08,1.517910041,21394997,residential
1121515,41.111143,-81.5134915,12/15/2015 17:08,2.152921739,21394997,residential
1121515,41.111162,-81.513509,12/15/2015 17:08,3.37967876,21394997,residential
1121515,41.1111985,-81.513521,12/15/2015 17:08,4.691362602,21428770,residential
1121515,41.111245,-81.513523,12/15/2015 17:08,5.916038911,21428770,residential
1121515,41.1113045,-81.5135175,12/15/2015 17:08,6.830611169,21428770,residential
1121515,41.1113675,-81.5135145,12/15/2015 17:08,7.255954275,21428770,residential
1121515,41.1114345,-81.513519,12/15/2015 17:08,7.468211125,21428770,residential
1121515,41.1115015,-81.513519,12/15/2015 17:08,7.351063198,21428770,residential
1121515,41.1115665,-81.513516,12/15/2015 17:08,7.029450468,21428770,residential
1121515,41.1116275,-81.5135095,12/15/2015 17:08,6.712046965,21428770,residential
1121515,41.111687,-81.5135085,12/15/2015 17:08,6.088887882,21428770,residential
1121515,41.1117365,-81.513505,12/15/2015 17:08,5.125462769,21428770,residential
1121515,41.1117785,-81.5135035,12/15/2015 17:08,4.157491509,21428770,residential
1121515,41.111811,-81.5135045,12/15/2015 17:08,3.150472161,21428770,residential
1121515,41.1118335,-81.5135085,12/15/2015 17:08,2.077125219,21428770,residential
1121515,41.1118465,-81.5135105,12/15/2015 17:08,1.53979028,21428770,residential
1121515,41.1118585,-81.5135155,12/15/2015 17:08,1.9766274,21428770,residential
1121515,41.111878,-81.513521,12/15/2015 17:08,2.898366556,21428770,residential
1121515,41.111908,-81.5135255,12/15/2015 17:08,3.695147846,21428770,residential
1121515,41.111943,-81.513523,12/15/2015 17:08,4.514901577,21428770,residential
1121515,41.111988,-81.5135145,12/15/2015 17:08,5.601716406,21428770,residential
1121515,41.112043,-81.513513,12/15/2015 17:08,6.179837704,21428770,residential
1121515,41.112099,-81.5135115,12/15/2015 17:08,6.566255168,21428770,residential
1121515,41.1121605,-81.5135165,12/15/2015 17:08,6.658325304,21428770,residential
1121515,41.112218,-81.5135125,12/15/2015 17:08,6.780830746,21428770,residential
1121515,41.112282,-81.513513,12/15/2015 17:08,7.183081298,21428770,residential
1121515,41.112347,-81.513511,12/15/2015 17:08,7.207528529,21428770,residential
1121515,41.1124115,-81.513507,12/15/2015 17:08,7.147569768,21428770,residential
1121515,41.112475,-81.513507,12/15/2015 17:08,7.106395606,21428770,residential
1121515,41.1125385,-81.51351,12/15/2015 17:08,6.947222436,21428770,residential
1121515,41.1125995,-81.5135085,12/15/2015 17:08,6.698012808,21428770,residential
1121515,41.1126585,-81.513509,12/15/2015 17:08,6.722365856,21428770,residential
1121515,41.1127195,-81.5135105,12/15/2015 17:08,6.867699803,21428770,residential
1121515,41.1127815,-81.513509,12/15/2015 17:08,7.07136319,21428770,residential
1121515,41.1128465,-81.513509,12/15/2015 17:08,7.301803904,21428770,residential
1121515,41.1129125,-81.513504,12/15/2015 17:08,7.47041345,21428770,residential
1121515,41.1129805,-81.513503,12/15/2015 17:08,7.663094547,21428770,residential
1121515,41.11305,-81.513497,12/15/2015 17:08,7.635057033,21428770,residential
1121515,41.1131175,-81.51349,12/15/2015 17:08,7.478978176,21428770,residential
1121515,41.113184,-81.51349,12/15/2015 17:08,7.194756219,21428770,residential
1121515,41.1132465,-81.513486,12/15/2015 17:08,6.843923543,21428770,residential
1121515,41.113307,-81.513484,12/15/2015 17:08,6.229283191,21428770,residential
1121515,41.1133585,-81.513484,12/15/2015 17:08,4.610765863,21428770,residential
1121515,41.113389,-81.5134775,12/15/2015 17:08,3.290125656,21428770,residential
1121515,41.1134165,-81.5134795,12/15/2015 17:08,2.599916894,21428770,residential
1121515,41.113434,-81.513483,12/15/2015 17:08,1.608661562,21428770,residential
1121515,41.1134435,-81.5134825,12/15/2015 17:08,1.148025814,21428770,residential
1121515,41.113454,-81.5134805,12/15/2015 17:08,1.809111229,21428770,residential
1121515,41.1134755,-81.513479,12/15/2015 17:08,3.464804949,21428770,residential
1121515,41.113515,-81.513483,12/15/2015 17:08,5.051955992,21391711,residential
1121515,41.113565,-81.5134825,12/15/2015 17:08,5.867539825,21428770,residential
1121515,41.11362,-81.5134765,12/15/2015 17:08,7.15303546,21428770,residential
1121515,41.1136895,-81.513477,12/15/2015 17:09,8.05780083,21428770,residential
1121515,41.113764,-81.513469,12/15/2015 17:09,8.396963071,21428770,residential
1121515,41.1138395,-81.51346,12/15/2015 17:09,8.506183315,21428770,residential
1121515,41.1139165,-81.5134555,12/15/2015 17:09,8.473831475,21428770,residential
1121515,41.1139915,-81.513454,12/15/2015 17:09,8.606674034,21428770,residential
1121515,41.114071,-81.5134525,12/15/2015 17:09,8.923790077,21428770,residential
1121515,41.114152,-81.513448,12/15/2015 17:09,9.040040134,21428770,residential
1121515,41.1142335,-81.5134435,12/15/2015 17:09,9.07781607,21428770,residential
1121515,41.114315,-81.5134385,12/15/2015 17:09,9.075825873,21428770,residential
1121515,41.1143965,-81.5134365,12/15/2015 17:09,8.983056157,21428770,residential
1121515,41.1144765,-81.513435,12/15/2015 17:09,8.685683474,21428770,residential
1121515,41.114552,-81.5134235,12/15/2015 17:09,8.523586524,21428770,residential
1121515,41.114629,-81.513423,12/15/2015 17:09,8.573762911,21428770,residential
1121515,41.1147055,-81.513415,12/15/2015 17:09,8.283777694,21428770,residential
1121515,41.114777,-81.513414,12/15/2015 17:09,8.232961598,21428770,residential
1121515,41.114853,-81.5134085,12/15/2015 17:09,8.508073139,21428770,residential
1121515,41.1149295,-81.51341,12/15/2015 17:09,8.502352859,21428770,residential
1121515,41.1150055,-81.513406,12/15/2015 17:09,8.453827491,21428770,residential
1121515,41.1150815,-81.513405,12/15/2015 17:09,8.318894745,21428770,residential
1121515,41.115155,-81.513408,12/15/2015 17:09,7.493309648,21428770,residential
1121515,41.115216,-81.513406,12/15/2015 17:09,6.663200996,21428770,residential
1121515,41.1152745,-81.5134015,12/15/2015 17:09,5.998877912,21428770,residential
1121515,41.1153235,-81.5133975,12/15/2015 17:09,4.968894869,21428770,residential
1121515,41.1153635,-81.513393,12/15/2015 17:09,4.240924929,21428770,residential
1121515,41.115399,-81.513385,12/15/2015 17:09,3.940055576,21428770,residential
1121515,41.115426,-81.513358,12/15/2015 17:09,3.967211676,21428770,residential
1121515,41.1154455,-81.513318,12/15/2015 17:09,4.399254343,21412564,residential
1121515,41.115459,-81.5132655,12/15/2015 17:09,4.924617867,21412564,residential
1121515,41.115467,-81.513206,12/15/2015 17:09,5.575868074,21412564,residential
1121515,41.115473,-81.513135,12/15/2015 17:09,6.796677832,21412564,residential
1121515,41.115476,-81.513045,12/15/2015 17:09,8.084457924,21412564,residential
1121515,41.115474,-81.5129425,12/15/2015 17:09,8.637461696,21412564,residential
1121515,41.11547,-81.5128395,12/15/2015 17:09,8.585524153,21412564,residential
1121515,41.1154695,-81.512738,12/15/2015 17:09,8.199990525,21412564,residential
1121515,41.1154745,-81.512644,12/15/2015 17:09,7.516671638,21412564,residential
1121515,41.1154775,-81.512559,12/15/2015 17:09,6.599322376,21412564,residential
1121515,41.1154785,-81.512487,12/15/2015 17:09,5.24278205,21412564,residential
1121515,41.115478,-81.5124345,12/15/2015 17:09,4.034344035,21412564,residential
1121515,41.115486,-81.5123925,12/15/2015 17:09,3.712016233,21412564,residential
1121515,41.1155035,-81.512354,12/15/2015 17:09,4.333914996,21412564,residential
1121515,41.115541,-81.512325,12/15/2015 17:09,5.415322929,21389796,residential
1121515,41.115593,-81.5123105,12/15/2015 17:09,6.556431434,21389796,residential
1121515,41.115657,-81.5123065,12/15/2015 17:09,7.0235085,21389796,residential
1121515,41.1157185,-81.5122995,12/15/2015 17:09,7.305713618,21389796,residential
1121515,41.115788,-81.5123005,12/15/2015 17:09,7.78192176,21389796,residential
1121515,41.115863,-81.512291,12/15/2015 17:09,7.894338934,21389796,residential
1121515,41.115934,-81.512291,12/15/2015 17:09,7.897187219,21389796,residential
1121515,41.116005,-81.512287,12/15/2015 17:09,7.790834048,21389796,residential
1121515,41.116074,-81.512282,12/15/2015 17:09,7.578846123,21389796,residential
1121515,41.116141,-81.512281,12/15/2015 17:09,7.711026913,21389796,residential
1121515,41.116212,-81.512292,12/15/2015 17:09,7.808854235,21389796,residential
1121515,41.116281,-81.512295,12/15/2015 17:09,7.308550898,21389796,residential
1121515,41.116343,-81.512289,12/15/2015 17:09,6.954634106,21389796,residential
1121515,41.116405,-81.512286,12/15/2015 17:09,6.911226985,21389796,residential
1121515,41.116466,-81.512283,12/15/2015 17:09,6.883131839,21389796,residential
1121515,41.1165395,-81.5122875,12/15/2015 17:09,7.454240798,21389796,residential
1121515,41.1166075,-81.5122825,12/15/2015 17:09,7.790321022,21389796,residential
1121515,41.1166795,-81.5122845,12/15/2015 17:09,7.620173413,21389796,residential
1121515,41.116744,-81.51228,12/15/2015 17:09,6.592117189,21389796,residential
1121515,41.116784,-81.512253,12/15/2015 17:09,6.287032702,21389796,residential
1121515,41.11684,-81.512246,12/15/2015 17:10,5.885249021,21389796,residential
1121515,41.116888,-81.51223,12/15/2015 17:10,5.281643839,21389796,residential
1121515,41.116931,-81.51221,12/15/2015 17:10,4.854148773,21389796,residential
1121515,41.116948,-81.51216,12/15/2015 17:10,4.648152843,21418463,residential
1121515,41.116969,-81.512112,12/15/2015 17:10,5.202719196,21418463,residential
1121515,41.11698,-81.512045,12/15/2015 17:10,6.222777198,21418463,residential
1121515,41.116991,-81.511967,12/15/2015 17:10,7.398269694,21418463,residential
1121515,41.116994,-81.511871,12/15/2015 17:10,8.168319877,21418463,residential
1121515,41.116998,-81.511773,12/15/2015 17:10,7.858794421,21418463,residential
1121515,41.117004,-81.511684,12/15/2015 17:10,7.528813544,21418463,residential
1121515,41.117009,-81.511594,12/15/2015 17:10,7.571270602,21418463,residential
1121515,41.117014,-81.511504,12/15/2015 17:10,7.024473156,21418463,residential
1121515,41.117016,-81.511427,12/15/2015 17:10,5.960578244,21418463,residential
1121515,41.117015,-81.511362,12/15/2015 17:10,4.717260735,21418463,residential
1121515,41.117019,-81.511315,12/15/2015 17:10,3.974433721,21418463,residential
1121515,41.1170485,-81.511251,12/15/2015 17:10,4.724033144,21418463,residential
1121515,41.117055,-81.511229,12/15/2015 17:10,4.555738903,21418463,residential
1121515,41.117094,-81.511206,12/15/2015 17:10,4.691961558,21410931,residential
1121515,41.11713,-81.511178,12/15/2015 17:10,4.380930575,21410931,residential
1121515,41.117165,-81.511162,12/15/2015 17:10,4.133159114,21410931,residential
1121515,41.117202,-81.511156,12/15/2015 17:10,4.431276731,21410931,residential
1121515,41.117244,-81.51115,12/15/2015 17:10,4.945623421,21410931,residential
1121515,41.11729,-81.511142,12/15/2015 17:10,4.922783841,21410931,residential
1121515,41.117331,-81.511131,12/15/2015 17:10,4.934816819,21410931,residential
1121515,41.117377,-81.51112,12/15/2015 17:10,5.493118738,21410931,residential
1121515,41.1174685,-81.5111335,12/15/2015 17:10,5.205066767,21410931,residential
1121515,41.1175135,-81.5111325,12/15/2015 17:10,4.822268443,21410931,residential
1121515,41.1175545,-81.511129,12/15/2015 17:10,4.55938271,21410931,residential
1121515,41.1175945,-81.511129,12/15/2015 17:10,4.571680256,21410931,residential
1121515,41.1176355,-81.5111305,12/15/2015 17:10,4.474302044,21410931,residential
1121515,41.117674,-81.511133,12/15/2015 17:10,4.327005615,21410931,residential
1121515,41.117713,-81.5111325,12/15/2015 17:10,4.404835785,21410931,residential
1121515,41.117753,-81.511131,12/15/2015 17:10,4.817161791,21410931,residential
1121515,41.117761,-81.51109,12/15/2015 17:10,5.486603597,21410931,residential
1121515,41.1178475,-81.5111285,12/15/2015 17:10,5.25866134,21410931,residential
1121515,41.1178935,-81.5111245,12/15/2015 17:10,5.198634459,21410931,residential
1121515,41.117907,-81.511078,12/15/2015 17:10,5.585997117,21410931,residential
1121515,41.117958,-81.51108,12/15/2015 17:10,5.62910461,21410931,residential
1121515,41.118036,-81.5111255,12/15/2015 17:10,5.20938946,21410931,residential
